GEO_ID,NAME,DP03_0001E,DP03_0002PE,DP03_0007PE,DP03_0013PE,DP03_0015PE,DP03_0017PE,DP03_0021PE,DP03_0025E,DP03_0027PE,DP03_0028PE,DP03_0029PE,DP03_0031PE,DP03_0041PE,DP03_0042PE,DP03_0043PE,DP03_0045PE,DP03_0062E,DP03_0063E,DP03_0074PE,DP03_0088E,DP03_0092E,DP03_0093E,DP03_0094E,DP03_0096PE,DP03_0097PE,DP03_0098PE,DP03_0099E,DP03_0099PE,DP03_0108PE,DP03_0113PE,DP03_0118PE,tract_id
1400000US36047001800,"Census Tract 18, Kings County, New York",1959,0.0,100.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23296,5825,-,-,-,-,-,0,-,-,-,-,001800
1400000US36047002000,"Census Tract 20, Kings County, New York",1106,64.1,35.9,38.8,64.9,60.6,60.8,39.3,10.4,40.9,25.1,12.3,8.5,18.5,23.1,3.9,52563,70444,22.4,21233,25714,33289,32258,79.4,32.2,47.6,287,20.6,32.2,20.7,15.7,002000
1400000US36047002100,"Census Tract 21, Kings County, New York",3997,85.4,14.6,75.5,59.1,65.6,64.9,31.9,79.3,3.0,17.7,0.0,29.0,13.9,7.0,3.4,214732,269720,0.0,111152,110673,143456,105236,96.9,91.7,7.5,162,3.1,4.9,0.0,1.0,002100
1400000US36047002200,"Census Tract 22, Kings County, New York",4046,55.9,44.1,39.3,58.8,72.2,67.5,46.5,24.4,30.5,12.1,19.0,5.9,18.7,19.1,2.2,41162,64351,31.7,21805,26795,31464,53083,80.6,32.5,53.9,901,19.4,31.8,28.4,23.3,002200
1400000US36047002300,"Census Tract 23, Kings County, New York",3341,49.7,50.3,34.5,97.9,72.3,79.9,49.5,25.2,47.3,18.9,7.8,8.5,43.8,16.4,5.5,19421,28722,51.1,10969,19227,24228,34395,88.9,28.5,75.3,481,11.1,18.0,18.8,8.2,002300
1400000US36047002901,"Census Tract 29.01, Kings County, New York",3516,55.2,44.8,46.3,55.7,63.8,75.8,42.9,14.8,37.5,30.0,14.7,8.4,36.2,9.2,5.0,30009,38982,53.7,13073,17195,23750,37083,96.9,27.9,75.4,139,3.1,4.3,0.0,3.6,002901
1400000US36047003000,"Census Tract 30, Kings County, New York",1294,69.1,30.9,64.8,71.0,51.6,39.7,42.1,57.6,12.4,16.6,7.1,14.0,36.0,0.6,3.1,83182,109410,7.6,42659,55375,80515,62955,96.6,76.0,25.6,56,3.4,4.4,0.0,10.1,003000
1400000US36047003100,"Census Tract 31, Kings County, New York",2768,55.0,45.0,48.9,45.3,88.6,61.1,32.3,69.9,12.1,13.0,4.4,28.1,26.0,4.4,4.2,107132,126081,3.0,47063,54286,100556,72670,98.3,90.7,19.7,44,1.7,1.8,15.6,2.5,003100
1400000US36047003300,"Census Tract 33, Kings County, New York",3209,82.5,17.5,70.0,88.1,83.0,70.9,33.0,77.6,7.1,11.9,2.3,26.4,19.2,6.1,3.6,137109,184945,10.1,94789,77355,103817,84896,98.7,84.9,17.3,49,1.3,1.0,11.7,0.0,003300
1400000US36047003400,"Census Tract 34, Kings County, New York",2552,65.7,34.3,57.0,83.3,67.1,54.9,44.4,40.3,22.5,22.7,9.9,21.8,24.2,6.9,3.3,74965,96593,11.6,39359,49136,76696,63750,91.6,59.8,38.9,256,8.4,13.9,0.0,8.9,003400
1400000US36047003500,"Census Tract 35, Kings County, New York",1652,69.2,30.8,59.9,46.1,69.7,74.0,35.6,65.9,11.3,18.9,1.7,21.8,27.1,13.9,4.8,87115,140208,6.9,72555,71625,83276,82073,94.9,74.7,28.0,96,5.1,6.0,11.8,3.6,003500
1400000US36047003600,"Census Tract 36, Kings County, New York",3206,67.4,32.6,58.5,59.0,70.6,65.2,46.9,53.8,14.8,21.3,7.4,14.2,32.5,8.4,7.6,72759,101796,12.6,48773,54275,76276,54009,97.8,77.5,34.0,84,2.2,2.5,33.3,5.7,003600
1400000US36047003700,"Census Tract 37, Kings County, New York",1462,84.2,15.8,75.6,55.7,42.7,79.3,30.9,72.4,9.8,17.3,0.0,35.1,10.4,4.5,6.1,153606,168973,2.7,85424,91708,132059,91528,96.0,89.9,8.7,68,4.0,5.6,-,0.0,003700
1400000US36047003800,"Census Tract 38, Kings County, New York",1188,51.2,48.8,39.8,88.9,59.6,35.4,42.3,52.0,18.4,20.7,2.7,12.7,27.3,7.5,7.8,70833,102524,7.4,45081,59375,77708,71771,96.9,74.1,39.9,45,3.1,4.2,0.0,10.5,003800
1400000US36047003900,"Census Tract 39, Kings County, New York",1956,81.2,18.8,70.6,100.0,77.7,70.7,37.3,71.3,10.5,13.8,2.0,25.7,21.6,14.4,3.8,110278,133168,10.4,67073,69318,100259,75714,96.7,86.1,21.7,77,3.3,4.4,14.3,0.0,003900
1400000US36047004100,"Census Tract 41, Kings County, New York",3011,73.2,26.8,65.8,68.2,74.0,70.2,34.6,74.1,4.6,17.4,2.5,20.9,21.4,11.9,3.0,140104,208806,0.9,80957,78545,90096,83576,93.6,88.0,11.2,215,6.4,5.8,13.0,14.0,004100
1400000US36047004300,"Census Tract 43, Kings County, New York",2961,84.3,15.7,84.0,93.1,90.2,70.9,33.0,75.7,6.3,13.3,2.4,33.8,14.9,9.5,4.0,133536,194014,12.6,91410,80482,102778,90643,96.1,82.9,16.4,134,3.9,5.6,0.0,0.0,004300
1400000US36047004400,"Census Tract 44, Kings County, New York",2083,61.9,38.1,53.7,47.2,69.0,43.4,37.2,63.1,8.7,23.0,2.8,13.2,25.8,8.7,4.8,116000,157442,3.4,61719,58472,87266,68333,96.7,80.5,27.2,84,3.3,5.8,20.0,2.2,004400
1400000US36047004500,"Census Tract 45, Kings County, New York",2886,73.9,26.1,65.3,57.9,67.7,64.2,30.7,75.5,4.9,17.0,1.7,24.7,17.9,7.9,2.5,145884,180057,0.7,86242,96466,145471,97778,94.5,87.3,18.0,196,5.5,1.9,12.9,30.3,004500
1400000US36047004600,"Census Tract 46, Kings County, New York",1029,52.8,47.2,38.6,42.3,60.8,52.1,48.5,65.8,12.0,14.3,0.0,8.5,34.4,11.2,3.9,105481,159382,3.9,59423,83250,154148,86000,99.1,84.6,25.7,12,0.9,0.0,0.0,4.8,004600
1400000US36047004700,"Census Tract 47, Kings County, New York",1371,82.9,17.1,74.0,79.7,71.2,62.9,41.0,75.5,5.2,17.5,0.7,24.5,24.8,7.8,6.3,108864,157492,9.0,64785,80972,113523,82500,99.1,88.0,15.3,17,0.9,0.5,0.0,3.8,004700
1400000US36047004900,"Census Tract 49, Kings County, New York",2302,65.9,34.1,60.1,57.2,70.9,64.9,39.4,77.3,3.2,17.0,2.1,32.6,15.5,8.3,3.6,155341,224990,2.6,84754,91555,92292,104643,97.6,94.1,8.2,55,2.4,0.6,0.0,21.0,004900
1400000US36047005000,"Census Tract 50, Kings County, New York",1792,72.9,27.1,60.9,72.3,77.1,36.6,44.2,68.4,8.1,16.8,3.2,11.0,36.7,5.0,10.1,108571,149300,2.2,62523,71678,90208,62478,93.6,80.0,20.9,149,6.4,6.0,0.0,25.7,005000
1400000US36047005100,"Census Tract 51, Kings County, New York",2082,80.6,19.4,74.0,64.2,51.1,58.7,37.3,69.8,10.4,14.6,3.0,13.2,26.8,14.9,2.8,101389,160435,0.9,62498,69391,94250,84712,99.1,81.3,21.8,25,0.9,1.6,0.0,0.0,005100
1400000US36047005201,"Census Tract 52.01, Kings County, New York",1516,49.8,50.2,37.8,66.7,43.7,59.9,53.1,60.6,14.9,21.5,0.0,23.3,31.3,6.4,4.4,26181,84456,39.3,53635,71055,92917,82625,97.5,64.2,48.1,41,2.5,2.0,0.0,26.9,005201
1400000US36047005202,"Census Tract 52.02, Kings County, New York",2036,63.9,36.1,58.2,81.4,65.1,57.5,50.7,46.4,9.4,30.2,8.9,18.4,19.9,4.3,8.7,72159,90052,6.1,53119,72531,75556,85690,96.3,72.5,40.4,84,3.7,6.3,0.0,5.1,005202
1400000US36047005300,"Census Tract 53, Kings County, New York",1784,77.4,22.6,70.7,75.1,78.3,43.4,35.2,61.6,14.1,18.8,3.4,17.9,21.6,15.9,3.4,101806,124844,9.7,53446,56742,78188,64688,95.8,81.9,23.7,95,4.2,5.0,0.0,12.1,005300
1400000US36047005400,"Census Tract 54, Kings County, New York",2839,64.9,35.1,56.4,65.1,85.6,66.1,47.2,67.2,7.0,19.5,5.6,17.9,29.0,5.6,1.8,75580,119667,11.8,61583,62353,86944,78250,95.4,75.6,34.6,145,4.6,5.6,27.3,4.3,005400
1400000US36047005601,"Census Tract 56.01, Kings County, New York",2216,65.6,34.4,56.8,70.4,32.3,57.9,54.1,58.4,8.7,26.6,2.2,18.1,30.3,4.4,3.2,72188,85849,6.9,48649,54928,54968,77880,95.5,69.5,40.6,112,4.5,2.3,46.3,3.6,005601
1400000US36047005602,"Census Tract 56.02, Kings County, New York",1404,67.2,32.8,60.7,87.3,64.7,58.0,45.9,61.3,6.9,21.6,8.6,18.0,30.8,7.8,7.9,64617,87860,6.3,47958,55000,63750,73313,93.0,72.3,30.7,112,7.0,10.9,0.0,13.1,005602
1400000US36047005800,"Census Tract 58, Kings County, New York",2585,65.4,34.6,55.4,48.7,79.7,59.5,50.5,49.8,18.7,17.6,8.8,14.2,25.5,14.8,3.8,49329,80075,11.4,35650,42006,65750,54219,90.3,63.9,36.6,300,9.7,6.9,36.9,21.0,005800
1400000US36047005900,"Census Tract 59, Kings County, New York",1103,76.2,23.8,70.3,77.0,93.2,46.7,34.7,54.0,17.7,17.3,6.9,20.6,19.9,13.5,1.4,73542,88638,18.0,40643,44375,68750,72083,86.4,62.1,29.6,171,13.6,17.5,0.0,12.0,005900
1400000US36047006000,"Census Tract 60, Kings County, New York",2419,71.6,28.4,60.0,35.1,52.9,62.4,46.1,35.7,28.6,20.8,6.2,7.5,22.6,17.8,4.1,98271,117329,17.6,38922,39089,53676,62721,84.6,61.5,29.5,471,15.4,19.1,21.4,37.5,006000
1400000US36047006200,"Census Tract 62, Kings County, New York",2086,65.2,34.8,58.0,33.2,62.7,64.0,41.8,58.0,12.0,14.7,10.0,10.4,27.4,4.5,5.7,70208,106704,13.8,43802,58457,74637,59955,97.0,70.9,36.8,82,3.0,3.5,0.0,8.2,006200
1400000US36047006300,"Census Tract 63, Kings County, New York",1609,75.6,24.4,68.2,80.4,92.2,73.8,41.9,82.8,4.0,10.9,1.7,27.9,20.7,7.6,1.1,119519,157513,1.5,75280,81688,122596,84792,95.6,90.0,16.9,85,4.4,3.4,54.7,13.6,006300
1400000US36047006400,"Census Tract 64, Kings County, New York",2680,60.4,39.6,51.2,40.0,81.0,54.4,46.5,52.6,12.7,20.5,10.1,9.1,17.9,12.2,1.2,74931,101059,12.1,43857,52679,68327,72736,88.3,61.4,36.6,358,11.7,15.9,58.5,19.4,006400
1400000US36047006500,"Census Tract 65, Kings County, New York",4650,82.4,17.6,73.9,86.8,80.9,61.5,35.9,81.9,5.5,9.4,0.9,34.6,11.7,11.1,3.9,165000,199571,0.0,82895,81337,106648,85398,94.4,88.4,13.3,330,5.6,5.3,35.0,5.4,006500
1400000US36047006600,"Census Tract 66, Kings County, New York",2981,68.4,31.6,54.1,61.2,65.9,55.0,45.0,44.9,16.4,22.4,12.1,14.0,21.2,10.2,1.9,65511,86344,15.1,37054,46414,63056,62645,88.9,55.8,42.0,403,11.1,14.6,44.3,11.7,006600
1400000US36047006700,"Census Tract 67, Kings County, New York",3173,78.2,21.8,70.6,86.8,74.3,63.5,36.8,76.1,6.8,12.8,2.1,24.2,18.1,8.2,4.1,168194,227543,1.9,90133,89886,112708,98466,99.5,89.1,14.8,19,0.5,0.5,0.0,2.5,006700
1400000US36047006800,"Census Tract 68, Kings County, New York",3896,65.3,34.7,49.1,43.2,49.1,61.6,39.7,37.5,18.0,23.0,10.8,11.7,23.3,12.2,3.3,48906,65321,15.1,24427,29595,39688,52652,83.8,47.9,46.7,798,16.2,22.5,19.0,31.3,006800
1400000US36047006900,"Census Tract 69, Kings County, New York",3087,81.0,19.0,75.2,90.3,81.1,69.2,33.7,79.7,4.0,12.7,2.8,29.5,20.0,6.8,2.2,142727,190746,2.9,91176,84500,123100,86105,96.9,88.3,15.5,112,3.1,3.5,0.0,6.8,006900
1400000US36047007000,"Census Tract 70, Kings County, New York",2155,57.4,42.6,51.1,83.1,50.9,71.5,53.5,52.1,20.2,18.5,5.3,11.2,32.3,6.3,6.4,72552,99770,9.8,40781,52159,73063,62109,90.6,66.9,40.7,246,9.4,11.2,19.5,8.1,007000
1400000US36047007100,"Census Tract 71, Kings County, New York",4010,55.5,44.5,48.3,58.7,65.2,71.3,36.9,40.6,24.0,15.3,10.4,13.2,28.1,10.0,4.5,36987,75172,43.5,27616,25413,38125,55694,93.3,39.3,66.6,329,6.7,11.5,3.3,10.3,007100
1400000US36047007200,"Census Tract 72, Kings County, New York",1460,64.2,35.8,53.5,72.9,44.8,65.7,46.5,15.0,25.7,21.0,26.6,11.6,22.5,14.6,2.2,40588,50980,31.9,16606,27000,27188,36500,86.0,31.2,57.8,265,14.0,27.4,0.0,4.1,007200
1400000US36047007400,"Census Tract 74, Kings County, New York",3925,56.4,43.6,39.1,17.4,54.0,69.8,46.1,24.7,32.2,12.6,22.3,9.3,24.2,14.4,2.3,34965,66060,38.5,18380,23098,27394,32167,76.1,22.9,56.6,1256,23.9,34.9,49.7,30.9,007400
1400000US36047007500,"Census Tract 75, Kings County, New York",4060,81.4,18.6,79.7,90.7,93.7,59.8,34.1,70.1,6.2,18.9,2.3,30.7,17.3,1.9,2.3,143456,230698,1.2,95779,82917,105965,87438,96.3,90.6,14.6,184,3.7,5.0,0.0,6.0,007500
1400000US36047007600,"Census Tract 76, Kings County, New York",4076,63.2,36.8,43.6,64.3,52.6,67.3,42.8,26.6,33.0,15.7,10.8,11.8,23.0,20.3,0.8,41313,70905,26.1,20260,25333,31717,35000,75.2,28.1,51.1,1278,24.8,41.3,43.7,26.0,007600
1400000US36047007700,"Census Tract 77, Kings County, New York",4037,80.3,19.7,68.8,50.1,70.2,69.7,35.9,69.7,7.1,20.5,0.8,26.9,15.4,11.2,3.0,150764,194262,13.0,81024,79900,102500,91792,93.9,80.5,17.3,314,6.1,7.4,0.0,19.1,007700
1400000US36047007800,"Census Tract 78, Kings County, New York",4179,68.6,31.4,54.2,53.1,71.4,65.3,41.7,22.3,31.5,18.9,18.5,16.7,14.7,13.5,1.0,51250,74697,35.2,21564,24637,29613,31607,80.7,31.1,51.8,1010,19.3,30.7,20.7,20.0,007800
1400000US36047008000,"Census Tract 80, Kings County, New York",3048,67.6,32.4,52.1,59.8,73.2,71.2,39.0,30.0,21.9,21.9,13.2,14.0,21.4,16.6,1.3,59630,78266,27.8,25748,29282,38674,41042,79.2,48.7,35.6,779,20.8,30.3,27.1,27.9,008000
1400000US36047008200,"Census Tract 82, Kings County, New York",3080,66.2,33.8,51.6,57.6,51.1,73.2,39.2,36.2,25.3,19.2,16.7,11.9,21.1,15.9,2.0,38567,76803,42.7,27434,31324,44758,41016,87.9,44.1,52.3,477,12.1,18.7,30.3,13.0,008200
1400000US36047008400,"Census Tract 84, Kings County, New York",3036,68.4,31.6,56.7,64.7,63.5,71.3,39.3,23.7,28.7,14.4,16.8,9.0,15.0,16.0,1.1,54265,72868,26.1,21831,26243,34511,42056,78.6,36.9,49.7,829,21.4,36.6,8.3,30.0,008400
1400000US36047008500,"Census Tract 85, Kings County, New York",5702,43.0,57.0,29.9,77.3,51.2,63.6,42.5,20.6,33.8,26.4,18.2,10.6,32.3,3.2,2.1,12492,27224,68.9,11542,14250,36780,30947,92.0,23.9,77.7,601,8.0,8.4,19.6,8.7,008500
1400000US36047008600,"Census Tract 86, Kings County, New York",0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,008600
1400000US36047008800,"Census Tract 88, Kings County, New York",2300,65.3,34.7,60.2,58.5,52.0,81.6,48.2,45.1,21.2,21.1,9.3,10.6,31.0,13.8,4.4,62388,70280,11.2,31229,40691,53878,48565,91.4,66.9,29.7,228,8.6,8.3,71.4,13.4,008800
1400000US36047009000,"Census Tract 90, Kings County, New York",2187,70.1,29.9,59.5,72.6,70.8,63.8,46.4,24.5,28.4,23.8,13.3,13.0,17.1,19.7,2.2,41862,64531,33.5,19273,24094,32098,35547,86.7,35.3,56.1,381,13.3,18.0,28.9,26.7,009000
1400000US36047009200,"Census Tract 92, Kings County, New York",4257,64.4,35.6,49.5,69.7,67.6,71.8,43.9,21.3,37.1,17.2,18.9,9.8,19.7,21.7,2.9,45333,61830,26.0,18581,21571,30553,35224,85.9,33.5,59.2,800,14.1,18.8,19.8,17.6,009200
1400000US36047009400,"Census Tract 94, Kings County, New York",3953,65.4,34.6,53.5,54.4,52.2,56.5,47.2,23.2,38.8,17.1,11.6,4.1,17.8,30.4,2.0,43729,65126,20.5,18790,20988,31000,26409,86.9,25.6,63.6,690,13.1,20.9,16.3,16.7,009400
1400000US36047009600,"Census Tract 96, Kings County, New York",4798,67.3,32.7,52.0,42.0,71.1,56.8,38.9,21.0,37.6,13.1,18.1,8.8,14.3,20.1,2.3,43815,67449,26.5,20550,20796,32074,42500,80.6,25.8,59.3,1209,19.4,34.7,11.4,14.6,009600
1400000US36047009800,"Census Tract 98, Kings County, New York",5083,64.6,35.4,49.2,65.3,63.2,64.2,45.4,8.8,38.8,20.9,15.8,8.1,15.7,23.8,0.0,44538,60596,32.8,14883,20506,25067,30655,80.3,16.0,65.9,1378,19.7,34.0,35.5,22.3,009800
1400000US36047010000,"Census Tract 100, Kings County, New York",4679,68.0,32.0,55.3,48.6,50.5,63.8,45.2,16.3,48.0,19.2,10.3,9.4,18.9,32.6,1.3,53131,64248,39.4,17512,20279,27466,32209,84.3,20.3,67.4,972,15.7,23.5,25.0,17.0,010000
1400000US36047010100,"Census Tract 101, Kings County, New York",3242,73.5,26.5,57.9,70.5,62.5,67.8,42.1,37.9,21.4,21.6,9.1,13.9,15.9,21.7,2.6,67614,81984,19.0,29219,34448,47514,46250,79.8,53.8,36.4,818,20.2,25.3,53.3,39.7,010100
1400000US36047010200,"Census Tract 102, Kings County, New York",3832,65.2,34.8,49.9,42.2,57.1,57.2,45.5,15.4,42.9,22.7,10.4,5.9,10.0,40.0,1.2,56056,75893,28.8,19538,21828,40052,32663,84.3,25.1,63.6,809,15.7,25.1,6.0,24.0,010200
1400000US36047010400,"Census Tract 104, Kings County, New York",4248,67.8,32.2,58.2,44.2,79.5,49.2,43.2,17.5,44.8,21.2,12.9,7.0,20.1,33.8,0.0,44688,62240,27.7,18065,20087,30506,28382,89.4,22.2,71.8,570,10.6,11.9,20.9,24.9,010400
1400000US36047010600,"Census Tract 106, Kings County, New York",3691,58.4,41.6,52.0,61.1,74.8,47.1,47.5,16.3,37.3,24.6,13.1,3.8,20.7,32.1,0.5,45179,58418,24.4,16311,20503,24530,31319,89.9,19.9,74.0,449,10.1,16.9,15.7,9.4,010600
1400000US36047010800,"Census Tract 108, Kings County, New York",3026,61.4,38.6,51.1,42.5,54.5,54.7,41.5,11.5,42.7,22.1,13.7,4.6,19.5,30.7,2.3,45481,51413,24.9,17678,17267,27443,17209,83.5,19.1,66.5,628,16.5,26.9,0.0,17.0,010800
1400000US36047011000,"Census Tract 110, Kings County, New York",1663,58.2,41.8,49.3,49.5,59.7,48.5,41.7,26.0,19.5,27.3,20.6,2.2,23.3,12.9,3.4,51000,71055,36.6,17834,26651,36667,39769,89.2,35.4,62.0,264,10.8,16.2,25.4,16.6,011000
1400000US36047011200,"Census Tract 112, Kings County, New York",4393,55.6,44.4,45.0,51.8,61.7,51.5,38.1,22.4,35.9,20.2,17.4,6.8,22.8,18.7,2.8,29264,45374,54.0,13967,21293,31320,32778,92.3,28.5,74.0,481,7.7,14.1,13.9,8.4,011200
1400000US36047011400,"Census Tract 114, Kings County, New York",3072,52.1,47.9,45.5,48.9,50.8,39.7,39.4,25.7,37.1,26.6,6.8,5.9,30.0,22.5,0.8,43869,53405,22.7,15409,20825,30204,37375,92.3,24.1,75.4,292,7.7,16.0,19.1,9.6,011400
1400000US36047011600,"Census Tract 116, Kings County, New York",2645,66.5,33.5,55.3,43.6,68.0,64.2,47.8,18.2,33.9,25.6,13.8,3.7,11.4,35.0,0.0,33965,57677,26.7,18562,19782,23506,32014,93.4,23.8,75.0,225,6.6,10.4,0.0,11.8,011600
1400000US36047011700,"Census Tract 117, Kings County, New York",2280,73.7,26.3,62.6,66.5,58.8,69.1,37.7,65.2,14.2,12.1,7.7,26.1,17.8,15.4,3.4,93355,126588,10.4,55520,61607,57813,74443,95.8,81.4,29.8,109,4.2,6.9,0.0,0.0,011700
1400000US36047011800,"Census Tract 118, Kings County, New York",1588,65.5,34.5,52.8,58.5,55.6,59.3,44.3,13.7,44.1,21.7,12.5,8.5,19.2,37.1,0.7,45667,68777,24.5,19962,21398,23177,32500,90.6,24.6,68.1,185,9.4,13.2,22.9,7.8,011800
1400000US36047011900,"Census Tract 119, Kings County, New York",1242,75.4,24.6,63.8,81.5,79.5,69.1,36.8,71.5,8.4,10.1,8.5,24.4,16.0,13.6,3.9,94000,126141,13.7,56052,46794,62917,65000,93.1,72.5,27.7,95,6.9,6.9,35.9,8.1,011900
1400000US36047012000,"Census Tract 120, Kings County, New York",890,66.7,33.3,55.1,44.1,77.3,60.4,42.8,20.7,37.1,20.5,17.9,5.7,20.8,22.3,3.3,33750,63211,27.1,18714,21446,31333,25682,86.4,29.4,59.4,150,13.6,20.0,0.0,21.7,012000
1400000US36047012100,"Census Tract 121, Kings County, New York",1761,75.9,24.1,67.0,67.0,38.5,67.8,39.2,62.8,7.3,18.5,7.7,19.3,20.6,9.4,0.8,96136,121516,4.7,52080,54890,67857,64265,94.3,72.7,25.0,115,5.7,5.0,13.8,4.9,012100
1400000US36047012200,"Census Tract 122, Kings County, New York",4442,67.9,32.1,52.4,67.4,85.7,64.9,44.6,17.4,36.0,21.4,15.0,6.3,16.7,24.2,1.6,48832,55939,40.6,14967,17884,26618,29792,85.9,22.5,67.7,810,14.1,21.1,22.8,16.5,012200
1400000US36047012600,"Census Tract 126, Kings County, New York",2297,65.4,34.6,59.5,55.6,59.4,59.7,44.6,23.6,30.9,29.0,11.2,9.1,24.6,12.8,1.9,53099,74439,17.8,22379,21852,40147,40556,90.9,40.8,53.6,261,9.1,13.6,12.1,7.1,012600
1400000US36047012700,"Census Tract 127, Kings County, New York",3958,56.4,43.6,51.0,55.7,48.5,70.8,36.4,48.7,18.0,20.4,8.7,18.2,29.2,7.0,3.5,47705,123020,31.7,42547,46985,68360,56250,94.8,44.9,56.5,251,5.2,10.0,10.3,1.1,012700
1400000US36047012801,"Census Tract 128.01, Kings County, New York",1864,53.5,46.5,47.3,77.6,47.0,64.1,51.0,24.4,29.1,25.6,15.2,9.0,19.7,16.8,2.6,39940,63499,20.2,21241,22177,33929,42679,92.3,39.7,62.5,176,7.7,7.9,34.1,24.2,012801
1400000US36047012901,"Census Tract 129.01, Kings County, New York",2256,77.5,22.5,71.6,75.1,59.3,74.2,35.6,80.4,8.4,10.1,1.1,23.2,18.6,13.5,3.1,116250,164504,4.4,67887,68304,87740,69868,96.6,85.0,19.9,91,3.4,1.0,11.5,18.8,012901
1400000US36047012902,"Census Tract 129.02, Kings County, New York",1921,72.9,27.1,64.0,50.0,75.6,78.2,37.6,78.6,7.3,9.9,2.9,28.0,21.0,9.6,3.1,113977,161742,9.3,62085,62016,87404,82813,94.9,80.0,21.6,121,5.1,4.9,7.1,12.2,012902
1400000US36047013000,"Census Tract 130, Kings County, New York",3830,61.7,38.3,49.6,46.8,49.8,71.4,49.0,43.6,16.6,23.7,11.9,13.2,22.0,10.7,3.8,71719,89759,16.9,30700,40851,69167,58214,95.2,56.3,47.3,239,4.8,6.4,0.0,11.3,013000
1400000US36047013100,"Census Tract 131, Kings County, New York",3443,78.2,21.8,75.4,75.9,88.2,73.5,39.1,74.3,11.5,11.6,2.5,21.9,24.2,8.2,3.1,136607,199432,3.9,86096,74000,116417,80101,95.1,82.3,19.4,206,4.9,7.4,0.0,2.6,013100
1400000US36047013200,"Census Tract 132, Kings County, New York",1638,59.4,40.6,54.1,54.6,64.0,45.8,38.9,35.6,19.5,21.3,17.3,10.8,21.7,14.8,3.1,52989,73662,14.8,23081,25000,47875,42868,94.6,40.9,64.1,119,5.4,10.4,0.0,6.6,013200
1400000US36047013300,"Census Tract 133, Kings County, New York",3448,82.3,17.7,73.1,78.4,80.4,67.9,37.8,81.6,3.7,10.7,2.0,27.5,17.8,7.9,0.9,165982,203158,2.6,84682,90870,133198,91435,98.9,93.6,13.5,49,1.1,2.0,0.0,0.0,013300
1400000US36047013400,"Census Tract 134, Kings County, New York",3375,66.5,33.5,55.6,75.8,70.1,56.9,45.2,56.0,14.6,19.8,3.6,17.8,23.6,13.6,6.3,79479,100677,6.9,38123,51052,59257,75086,94.2,71.9,30.9,229,5.8,6.3,27.2,5.5,013400
1400000US36047013500,"Census Tract 135, Kings County, New York",2849,78.9,21.1,72.0,81.6,65.7,65.1,42.0,78.9,5.0,12.7,3.1,23.0,24.4,10.2,4.4,145417,192893,6.5,73426,85037,121750,91765,98.3,90.0,11.3,65,1.7,2.8,0.0,2.0,013500
1400000US36047013600,"Census Tract 136, Kings County, New York",3058,68.7,31.3,59.6,61.3,71.9,66.6,44.7,56.4,13.9,20.6,3.5,10.7,28.2,14.2,5.2,83309,105242,9.8,37048,48824,62614,68594,95.0,72.1,32.6,194,5.0,6.6,11.6,8.8,013600
1400000US36047013700,"Census Tract 137, Kings County, New York",2808,72.0,28.0,64.0,81.4,89.6,67.7,39.5,71.1,6.0,16.8,2.9,19.1,26.9,9.3,4.0,111947,131643,13.4,56659,74107,88304,91776,97.4,83.9,23.6,91,2.6,2.5,5.5,1.4,013700
1400000US36047013800,"Census Tract 138, Kings County, New York",2601,61.6,38.4,52.5,81.6,58.7,58.2,40.0,39.9,27.6,20.4,7.7,4.2,38.0,10.9,3.3,65238,79889,13.2,31942,39375,53920,51765,92.7,59.4,38.3,225,7.3,10.7,20.0,11.2,013800
1400000US36047013900,"Census Tract 139, Kings County, New York",2899,77.7,22.3,71.5,86.0,77.7,66.5,36.8,77.2,5.3,9.4,5.6,22.3,31.4,6.9,1.9,130594,171761,3.5,72021,71055,90759,72652,96.9,86.8,16.1,107,3.1,2.9,0.0,12.6,013900
1400000US36047014000,"Census Tract 140, Kings County, New York",1631,65.2,34.8,61.2,65.6,51.6,51.5,42.6,43.9,23.8,18.4,9.0,14.2,22.5,13.0,4.4,72083,100817,15.1,40843,51591,62917,64279,96.2,78.4,27.9,76,3.8,5.1,16.7,7.1,014000
1400000US36047014100,"Census Tract 141, Kings County, New York",2471,75.0,25.0,69.1,76.7,45.0,75.9,42.6,78.5,7.1,11.7,0.9,26.2,26.9,10.3,1.9,91836,128784,6.3,57420,62750,96324,68090,93.4,85.2,14.8,199,6.6,2.8,37.9,10.1,014100
1400000US36047014200,"Census Tract 142, Kings County, New York",2340,65.1,34.9,54.5,56.5,56.0,57.6,42.5,46.4,14.2,24.0,11.0,16.7,30.8,7.2,3.7,57096,79818,10.0,37070,41818,50179,46221,96.8,75.8,33.5,87,3.2,1.4,9.5,11.7,014200
1400000US36047014300,"Census Tract 143, Kings County, New York",2996,76.7,23.3,66.8,88.1,55.2,63.6,40.2,65.2,15.6,12.2,5.4,15.7,24.5,14.2,1.8,108171,122894,8.0,50419,57485,75197,64489,95.4,78.7,23.7,161,4.6,5.1,6.0,12.3,014300
