WEEK,STATION,REMOTE,TOTAL
2020-02-01,HALSEY STREET-BROADWAY        ,R381,38114.0
2020-02-01,GRANT AVENUE-PITKIN AVENUE    ,R382,32343.0
2020-02-01,HUDSON STREET-78TH STREET     ,R383,24369.0
2020-02-01,BOYD STREET-88TH STREET       ,R384,16071.0
2020-02-01,ROCKAWAY BLVD-LIBERTY AVE     ,R385,36467.0
2020-02-01,174TH STREET-SOUTHERN BLVD    ,R386,34989.0
2020-02-01,EAST TREMONT AVENUE-178 ST    ,R387,34673.0
2020-02-01,EAST 180TH ST-MORRIS PARK     ,R388,37424.0
2020-02-01,BRONX PARK EAST               ,R389,13947.0
2020-02-01,8TH AVENUE-62ND STREET        ,R390,69884.0
2020-02-01,FORT HAMILTON PARKWAY-62ND    ,R391,36272.0
2020-02-01,18TH AVENUE-62ND STREET       ,R392,26854.0
2020-02-01,20TH AVENUE-62ND STREET       ,R393,23087.0
2020-02-01,BAY PARKWAY-66TH STREET       ,R394,39402.0
2020-02-01,KINGS HIGHWAY-WEST 7TH ST     ,R395,27763.0
2020-02-01,AVENUE U-WEST 7TH STREET      ,R396,19279.0
2020-02-01,86TH STREET-AVENUE V          ,R397,13126.0
2020-02-01,NEW UTRECHT AVENUE-62ND ST    ,R398,29012.0
2020-02-01,25TH AVENUE-86TH STREET       ,R399,27487.0
2020-02-01,BAY 50TH STREET-STILLWELL     ,R400,16241.0
2020-02-01,CENTRAL AVE-MYRTLE AVE        ,R401,30795.0
2020-02-01,SENECA AVENUE-PALMETTO ST     ,R402,22388.0
2020-02-01,FOREST AVENUE-PUTNAM AVENUE   ,R403,27049.0
2020-02-01,FRESH POND ROAD-68TH AVENUE   ,R404,35855.0
2020-02-01,JACKSON AVENUE-WESTCHESTER    ,R405,30270.0
2020-02-01,PROSPECT AVENUE-WESTCHESTER   ,R406,40797.0
2020-02-01,INTERVALE 163RD STREET        ,R407,17945.0
2020-02-01,SIMPSON ST-WESTCHESTER AVE    ,R408,43362.0
2020-02-01,FREEMAN ST-SOUTHERN BLVD      ,R409,25687.0
2020-02-01,PARK PLACE-FRANKLIN AVENUE    ,R411,10333.0
2020-02-01,BOTANIC GARDEN-FRANKLIN AVE   ,R412,8601.0
2020-02-01,KNICKERBOCKER AVE-MYRTLE AV   ,R413,30848.0
2020-02-01,HOWARD BEACH-159TH AVE        ,R414,12125.0
2020-02-01,BROAD CHANNEL-NOEL ROAD       ,R415,1535.0
2020-02-01,HOLLAND-BEACH 90TH STREET     ,R416,4098.0
2020-02-01,PLAYLAND-BEACH 98TH STREET    ,R417,2600.0
2020-02-01,SEASIDE BEACH-105TH STREET    ,R418,1208.0
2020-02-01,ROCKAWAY PARK-BEACH 116TH     ,R419,3191.0
2020-02-01,DITMAS AVE-MCDONALD AVE       ,R420,23985.0
2020-02-01,AVENUE I-MCDONALD AVENUE      ,R421,10794.0
2020-02-01,MCDONALD AVE-22ND AVE         ,R422,5317.0
2020-02-01,AVENUE N-MCDONALD AVENUE      ,R423,17004.0
2020-02-01,AVENUE P-MCDONALD AVENUE      ,R424,14547.0
2020-02-01,AVENUE U-MCDONALD AVENUE      ,R425,10006.0
2020-02-01,NEPTUNE AVE-MCDONALD AVENUE   ,R426,8469.0
2020-02-01,MIDDLETOWN ROAD-WESTCHESTER   ,R427,11738.0
2020-02-01,BUHRE AVE-WESTCHESTER AVE     ,R428,20988.0
2020-02-01,PELHAM BAY PARK-BRUCKNER BL   ,R429,28689.0
2020-02-01,PELHAM PKWY-ESPLANADE         ,R430,18010.0
2020-02-01,DYRE AVENUE-LIGHT STREET      ,R431,23675.0
2020-02-01,CHAUNCEY STREET-ROCKAWAY AV   ,R432,19353.0
2020-02-01,ALABAMA AVENUE-FULTON ST      ,R433,9734.0
2020-02-01,VAN SICLEN AVENUE-FULTON ST   ,R434,15562.0
2020-02-01,CLEVELAND STREET-FULTON ST    ,R435,17776.0
2020-02-01,NORWOOD AVENUE-FULTON ST      ,R436,18755.0
2020-02-01,CRESCENT STREET-FULTON ST     ,R437,26584.0
2020-02-01,RALPH AVENUE-FULTON STREET    ,R438,32706.0
2020-02-01,ROCKAWAY AVE-HOPKINSON AVE    ,R439,32570.0
2020-02-01,LIBERTY AVE-PENNSYLVANIA AV   ,R440,15075.0
2020-02-01,VAN SICLEN AVE-PITKIN AVE     ,R441,16933.0
2020-02-01,SHEPHERD AVE-PITKIN AVE       ,R442,18061.0
2020-02-01,170TH STREET-GRAND CONC.      ,R443,38137.0
2020-02-01,238TH ST-WHITE PLAINS ROAD    ,R444,16593.0
2020-02-01,138TH STREET-3RD AVE          ,R445,47185.0
2020-02-01,BROOK AVENUE-138TH STREET     ,R446,34451.0
2020-02-01,CYPRESS AVENUE-138TH STREET   ,R447,18767.0
2020-02-01,EAST 143RD ST-SOUTHERN BLVD   ,R448,6770.0
2020-02-01,EAST 149TH ST-SOUTHERN BLVD   ,R449,29488.0
2020-02-01,LONGWOOD AVE-SOUTHERN BLVD    ,R450,9317.0
2020-02-01,WINTHROP ST-NOSTRAND AVE      ,R451,41708.0
2020-02-01,72ND STREET & BROADWAY        ,R452,224662.0
2020-02-01,23RD STREET-6TH AVENUE        ,R453,80575.0
2020-02-01,25TH STREET-4TH AVENUE        ,R455,4648.0
2020-02-01,HOYT STREET-FULTON STREET     ,R456,16717.0
2020-02-01,MARCY AVENUE-BROADWAY         ,R460,85521.0
2020-02-01,BROADWAY LAFAYETTE-BLEECKER   ,R461,133994.0
2020-02-01,CANAL STREET-BROADWAY         ,R462,89387.0
2020-02-01,CANAL ST-LAFAYETTE ST EAST    ,R463,104009.0
2020-02-01,AQUEDUCT RACE TRACK           ,R464,9760.0
2020-02-01,RI TRAMWAY (MANHATTAN)        ,R468,15455.0
2020-02-01,RI TRAMWAY (ROOSEVELT)        ,R469,16413.0
2020-02-01,AIRTRAIN @ HOWARD BEACH       ,R535,34040.0
2020-02-01,AIRTRAIN JAMAICA CENTER 1     ,R536,107471.0
2020-02-01,PA-PATH WORLD TRADE CNTR      ,R540,116249.0
2020-02-01,PA-PATH THIRTY THIRD ST       ,R541,78625.0
2020-02-01,PA-PATH TWENTY THIRD ST       ,R542,21833.0
2020-02-01,PA-PATH EXCHANGE PLACE        ,R543,32697.0
2020-02-01,PA-PATH HARRISON              ,R544,16656.0
2020-02-01,PA-PATH 14TH STREET           ,R545,24117.0
2020-02-01,PA-PATH PAVONIA/NEWPORT       ,R546,30608.0
2020-02-01,PA-PATH 9TH STREET            ,R547,13757.0
2020-02-01,PA-PATH CHRISTOPHER ST        ,R548,14280.0
2020-02-01,PA-PATH NEWARK                ,R549,67183.0
2020-02-01,PA-PATH HOBOKEN               ,R550,68216.0
2020-02-01,PA-PATH GROVE ST              ,R551,42606.0
2020-02-01,PA-PATH JOURNAL SQUARE        ,R552,52457.0
2020-02-01,SBS-M15 @ LIVINGSTON PLAZA    ,R555,204.0
2020-02-01,SBS-BX12 @ LIVINGSTON PLAZA   ,R556,3278.0
2020-02-01,SBS-M34 @ LIVINGSTON PLAZA    ,R557,55.0
2020-02-01,SBS-BX41 @ LIVINGSTON PLAZA   ,R558,772.0
2020-02-01,SBS-B44 @ LIVINGSTON PLAZA    ,R559,385.0
2020-02-01,SBS-M60 @ LIVINGSTON PLAZA    ,R560,252.0
2020-02-01,SBS-M86 @ LIVINGSTON PLAZA    ,R561,168.0
2020-02-01,MTABC - EASTCHESTER 2         ,R562,336.0
2020-02-01,SBS-B46 @ LIVINGSTON PLAZA    ,R563,500.0
2020-02-01,SBS-Q44 @ LIVINGSTON PLAZA    ,R564,648.0
2020-02-01,SBS-M23 @ LIVINGSTON PLAZA    ,R567,115.0
2020-02-01,SBS-M79 @ LIVINGSTON PLAZA    ,R568,60.0
2020-02-01,SBS-BX6 @ LIVINGSTON PLAZA    ,R569,405.0
2020-02-01,72ND STREET - 2 AVENUE        ,R570,188482.0
2020-02-01,86TH STREET - 2 AVENUE        ,R571,159867.0
2020-02-01,96TH STREET - 2 AVENUE        ,R572,114182.0
2020-02-01,SBS-Q52/53 @ LIVINGSTON PLAZA ,R573,526.0
2020-02-01,SBS-B82 @ LIVINGSTON PLAZA    ,R574,198.0
2020-02-01,SBS-M14 @ LIVINGSTON PLAZA    ,R575,488.0
2020-01-25,WHITEHALL STREET              ,R001,138609.0
2020-01-25,CYPRESS HILLS                 ,R003,8330.0
2020-01-25,75TH STREET & ELDERTS LANE    ,R004,20611.0
2020-01-25,85TH STREET & FOREST PKWAY    ,R005,21616.0
2020-01-25,WOODHAVEN BOULEVARD           ,R006,25946.0
2020-01-25,104TH STREET                  ,R007,14698.0
2020-01-25,111TH STREET                  ,R008,12007.0
2020-01-25,121ST STREET                  ,R009,11640.0
2020-01-25,42ND STREET & 8TH AVENUE      ,R010,187032.0
2020-01-25,42ND STREET & 8TH AVENUE      ,R011,380680.0
2020-01-25,34TH STREET & 8TH AVENUE      ,R012,335150.0
2020-01-25,34TH STREET & 8TH AVENUE      ,R013,107850.0
2020-01-25,FULTON STREET                 ,R014,336724.0
2020-01-25,FIFTH AVENUE                  ,R015,138321.0
2020-01-25,LEXINGTON AVENUE              ,R016,40281.0
2020-01-25,LEXINGTON AVENUE              ,R017,182264.0
2020-01-25,ROOSEVELT AVE/JACKSON HTS     ,R018,289412.0
2020-01-25,179TH STREET & HILLSIDE AVE   ,R019,85750.0
2020-01-25,47-50 STREETS/ROCKEFELLER     ,R020,328296.0
2020-01-25,42ND STREET & 6TH AVENUE      ,R021,229236.0
2020-01-25,34TH STREET & 6TH AVENUE      ,R022,377303.0
2020-01-25,34TH STREET & 6TH AVENUE      ,R023,290657.0
2020-01-25,SUTPHIN BOULEVARD             ,R024,118737.0
2020-01-25,JAMAICA CENTER-PARSONS BLVD   ,R025,145512.0
2020-01-25,WALL STREET                   ,R027,128177.0
2020-01-25,FULTON & WILLIAM STREETS      ,R028,152657.0
2020-01-25,PARK PLACE                    ,R029,259387.0
2020-01-25,CHAMBERS STREET               ,R030,115497.0
2020-01-25,34TH STREET & 7TH AVENUE      ,R031,173236.0
2020-01-25,42ND STREET/TIMES SQUARE      ,R032,225545.0
2020-01-25,42ND STREET/TIMES SQUARE      ,R033,294079.0
2020-01-25,125TH STREET & BROADWAY       ,R034,43013.0
2020-01-25,168TH STREET & BROADWAY       ,R035,140267.0
2020-01-25,DYCKMAN STREET                ,R036,33715.0
2020-01-25,207TH STREET                  ,R037,27577.0
2020-01-25,215TH STREET                  ,R038,8868.0
2020-01-25,225TH STREET                  ,R039,25798.0
2020-01-25,231ST STREET                  ,R040,45157.0
2020-01-25,BOWLING GREEN & BATTERY PL    ,R041,107085.0
2020-01-25,BOWLING GREEN & BROADWAY      ,R042,17910.0
2020-01-25,WALL STREET                   ,R043,103509.0
2020-01-25,BROOKLYN BRIDGE               ,R044,156179.0
2020-01-25,42ND STREET & GRAND CENTRAL   ,R045,95788.0
2020-01-25,42ND STREET & GRAND CENTRAL   ,R046,368990.0
2020-01-25,42ND STREET & GRAND CENTRAL   ,R047,237944.0
2020-01-25,42ND STREET & 3RD AVENUE      ,R048,73921.0
2020-01-25,51ST STREET & LEXINGTON AVE   ,R049,112086.0
2020-01-25,59TH STREET & LEXINGTON AVE   ,R050,113479.0
2020-01-25,59TH STREET & LEXINGTON AVE   ,R051,161427.0
2020-01-25,WOODLAWN ROAD                 ,R052,26541.0
2020-01-25,149TH STREET & 3RD AVENUE     ,R053,110154.0
2020-01-25,FIFTH AVENUE & 42ND STREET    ,R054,74669.0
2020-01-25,MAIN STREET                   ,R055,251392.0
2020-01-25,NEVINS STREET                 ,R056,54954.0
2020-01-25,BARCLAYS CENTER               ,R057,234706.0
2020-01-25,BERGEN STREET                 ,R058,24256.0
2020-01-25,GRAND ARMY PLAZA              ,R059,43668.0
2020-01-25,EASTERN PARKWAY               ,R060,24042.0
2020-01-25,NOSTRAND AVENUE               ,R061,23033.0
2020-01-25,UTICA AVENUE                  ,R062,129752.0
2020-01-25,SUTTER AVENUE                 ,R063,35683.0
2020-01-25,SARATOGA AVENUE               ,R064,28077.0
2020-01-25,ROCKAWAY AVENUE               ,R065,25992.0
2020-01-25,JUNIUS STREET                 ,R066,11331.0
2020-01-25,PENNSYLVANIA AVENUE           ,R067,23255.0
2020-01-25,VAN SICLEN AVENUE             ,R068,13982.0
2020-01-25,NEW LOTS AVENUE               ,R069,26475.0
2020-01-25,ST GEORGE TERMINAL            ,R070,44942.0
2020-01-25,34TH STREET - HUDSON YARDS    ,R072,120550.0
2020-01-25,FIFTH AVENUE & 60TH STREET    ,R079,81875.0
2020-01-25,57TH STREET & 7TH AVENUE      ,R080,210139.0
2020-01-25,49TH STREET & 7TH AVENUE      ,R081,116834.0
2020-01-25,28TH STREET & BROADWAY        ,R082,64611.0
2020-01-25,23RD STREET & 5TH AVENUE      ,R083,114282.0
2020-01-25,59TH STREET/COLUMBUS CIRCLE   ,R084,405773.0
2020-01-25,8TH STREET & BROADWAY         ,R085,84988.0
2020-01-25,PRINCE STREET & BROADWAY      ,R086,57691.0
2020-01-25,CITY HALL                     ,R087,33377.0
2020-01-25,CORTLANDT STREET              ,R088,109726.0
2020-01-25,JAY ST-METROTECH              ,R089,21189.0
2020-01-25,39TH AVENUE & 31ST STREET     ,R090,15604.0
2020-01-25,36TH AVENUE & 31ST STREET     ,R091,37657.0
2020-01-25,BROADWAY & 31ST STREET        ,R092,68248.0
2020-01-25,30TH AVENUE & 31ST STREET     ,R093,80381.0
2020-01-25,ASTORIA BLVD & 31ST STREET    ,R094,47593.0
2020-01-25,DITMARS BLVD & 31ST STREET    ,R095,96316.0
2020-01-25,82ND STREET-JACKSON HEIGHTS   ,R096,90711.0
2020-01-25,JUNCTION BLVD-ROOSEVELT AVE   ,R097,126655.0
2020-01-25,CHURCH AVENUE                 ,R098,88585.0
2020-01-25,DEKALB AVENUE                 ,R099,123755.0
2020-01-25,METROPOLITAN AVENUE           ,R100,17383.0
2020-01-25,145TH STREET                  ,R101,140929.0
2020-01-25,125TH STREET                  ,R102,158201.0
2020-01-25,BROADWAY-EAST NEW YORK        ,R103,39192.0
2020-01-25,167TH ST-GRAND CONCOURSE      ,R104,50988.0
2020-01-25,14TH STREET & 7TH AVENUE      ,R105,129913.0
2020-01-25,CASTLE HILL AVENUE            ,R106,34502.0
2020-01-25,WESTCHESTER SQUARE            ,R107,29165.0
2020-01-25,BOROUGH HALL - COURT STREET   ,R108,185156.0
2020-01-25,CHURCH AVENUE & NOSTRAND AV   ,R109,50546.0
2020-01-25,FLATBUSH AVE & NOSTRAND AV    ,R110,95709.0
2020-01-25,23RD STREET & 8TH AVENUE      ,R111,123967.0
2020-01-25,FORDHAM RD/GRAND CONCOURSE    ,R112,62718.0
2020-01-25,SEVENTH AVENUE & WEST 53RD    ,R113,98835.0
2020-01-25,PARSONS BLVD & HILLSIDE AV    ,R114,34342.0
2020-01-25,169TH STREET & HILLSIDE AVE   ,R115,42866.0
2020-01-25,50TH STREET & 7TH AVENUE      ,R116,145634.0
2020-01-25,242ND STREET & BROADWAY       ,R117,30627.0
2020-01-25,CANAL STREET                  ,R118,60877.0
2020-01-25,FORDHAM ROAD & JEROME AVE     ,R119,52062.0
2020-01-25,MORRISON AVE & WESTCHESTER    ,R120,34115.0
2020-01-25,QUEENSBORO PLAZA              ,R121,88934.0
2020-01-25,90TH STREET/ELMHURST AVENUE   ,R122,99658.0
2020-01-25,FRANKLIN AVE/EASTERN PKWY     ,R123,85503.0
2020-01-25,KINGSTON AVE/EASTERN PKWY     ,R124,26715.0
2020-01-25,BROAD STREET & WALL STREET    ,R125,37878.0
2020-01-25,175TH STREET/FT WASHINGTON    ,R126,78020.0
2020-01-25,JAY ST-METROTECH              ,R127,204902.0
2020-01-25,SUTPHIN BLVD-HILLSIDE AVE     ,R128,24233.0
2020-01-25,BERGEN STREET-SMITH STREET    ,R129,68237.0
2020-01-25,KINGS HIGHWAY-MCDONALD AVE    ,R130,20632.0
2020-01-25,23RD STREET-PARK AVE SOUTH    ,R131,168477.0
2020-01-25,125TH STREET-LEXINGTON AVE    ,R132,137319.0
2020-01-25,MOSHOLU PARKWAY-JEROME AVE    ,R133,44368.0
2020-01-25,HUNTERS PT AVE-49TH AVE       ,R134,36584.0
2020-01-25,NEWKIRK AVE-NOSTRAND AVE      ,R135,39342.0
2020-01-25,SHEEPSHEAD BAY ROAD           ,R136,70540.0
2020-01-25,MYRTLE AVE-GATES AVENUE       ,R137,102925.0
2020-01-25,WEST 4TH ST-WASHINGTON SQ     ,R138,247520.0
2020-01-25,CANAL STREET-LISPENARD ST     ,R139,111308.0
2020-01-25,QUEENS PLAZA-JACKSON AVE      ,R140,80248.0
2020-01-25,71ST AVE-CONTINENTAL AVE      ,R141,134964.0
2020-01-25,ESSEX ST-DELANCEY ST          ,R142,163123.0
2020-01-25,28TH STREET-PARK AVE SOUTH    ,R143,116792.0
2020-01-25,96TH STREET-LEXINGTON AVE     ,R144,96147.0
2020-01-25,241ST ST-WHITE PLAINS RD      ,R145,24532.0
2020-01-25,HUNTS PT AVE-SOUTHERN BLVD    ,R146,54326.0
2020-01-25,61ST STREET-ROOSEVELT AVE     ,R147,97857.0
2020-01-25,PARKSIDE AVE-OCEAN AVE        ,R148,36099.0
2020-01-25,NEWKIRK PLAZA                 ,R149,58590.0
2020-01-25,AVENUE U-EAST 16TH STREET     ,R150,38338.0
2020-01-25,STILLWELL AVE-CONEY ISLAND    ,R151,50952.0
2020-01-25,ROCKAWAY PKWY-GLENWOOD RD     ,R152,53000.0
2020-01-25,UTICA AVE-STUYVESANT AVE      ,R153,84867.0
2020-01-25,TREMONT AVE-179TH ST          ,R154,50450.0
2020-01-25,KINGSBRIDGE RD-196TH ST       ,R155,44689.0
2020-01-25,BEDFORD PARK BLVD-203RD ST    ,R156,37930.0
2020-01-25,205TH ST-BAINBRIDGE AVE       ,R157,46978.0
2020-01-25,UNION TURNPIKE-KEW GARDENS    ,R158,107127.0
2020-01-25,116TH STREET-COLUMBIA         ,R159,92287.0
2020-01-25,ASTOR PLACE-4 AVENUE          ,R160,100066.0
2020-01-25,KINGSBRIDGE RD-JEROME AVE     ,R161,49929.0
2020-01-25,ELDER AVE-WESTCHESTER AVE     ,R162,37850.0
2020-01-25,14TH STREET-6TH AVENUE        ,R163,128928.0
2020-01-25,66TH STREET-BROADWAY          ,R164,134532.0
2020-01-25,TOMPKINSVILLE                 ,R165,2724.0
2020-01-25,79TH STREET-BROADWAY          ,R166,84616.0
2020-01-25,86TH STREET-BROADWAY          ,R167,103160.0
2020-01-25,96TH STREET-BROADWAY          ,R168,201893.0
2020-01-25,137TH STREET-BROADWAY         ,R169,86477.0
2020-01-25,14TH STREET-UNION SQUARE      ,R170,556004.0
2020-01-25,7TH AVENUE-PARK PLACE         ,R171,58874.0
2020-01-25,BRIGHTON BEACH-CONEY ISLAND   ,R172,60273.0
2020-01-25,207TH STREET-BROADWAY         ,R173,57040.0
2020-01-25,181ST STREET-FT WASH AVE      ,R174,63536.0
2020-01-25,8TH AVENUE-14TH STREET        ,R175,249718.0
2020-01-25,33RD STREET-PARK AVENUE       ,R176,157587.0
2020-01-25,68TH STREET-HUNTER COLLEGE    ,R177,139590.0
2020-01-25,77TH STREET-LEXINGTON AVE     ,R178,140726.0
2020-01-25,86TH STREET-LEXINGTON AVE     ,R179,232953.0
2020-01-25,103RD STREET-LEXINGTON AVE    ,R180,74652.0
2020-01-25,110TH STREET-LEXINGTON AVE    ,R181,59660.0
2020-01-25,116TH STREET-LEXINGTON AVE    ,R182,79643.0
2020-01-25,BEDFORD PARK BLVD-JEROME AV   ,R183,27919.0
2020-01-25,CORTELYOU RD-EAST 16TH ST     ,R184,38202.0
2020-01-25,DYCKMAN STREET-BROADWAY       ,R185,46707.0
2020-01-25,86TH ST-CENTRAL PARK WEST     ,R186,60325.0
2020-01-25,81ST STREET-MUSEUM            ,R187,61293.0
2020-01-25,50TH STREET-8TH AVENUE        ,R188,102197.0
2020-01-25,CHRISTOPHER ST-SHERIDAN SQ    ,R189,56954.0
2020-01-25,23RD STREET-7TH AVENUE        ,R190,83533.0
2020-01-25,103RD STREET-BROADWAY         ,R191,70977.0
2020-01-25,110TH STREET-BROADWAY         ,R192,70375.0
2020-01-25,157TH STREET-BROADWAY         ,R193,48003.0
2020-01-25,BLEECKER ST-LAFAYETTE ST      ,R194,88403.0
2020-01-25,161ST STREET-YANKEE STADIUM   ,R195,115311.0
2020-01-25,PROSPECT PARK-EMPIRE BLVD     ,R196,56661.0
2020-01-25,36TH STREET-4TH AVENUE        ,R197,76094.0
2020-01-25,NOSTRAND AVE-FULTON ST        ,R198,96103.0
2020-01-25,KINGSTON AVE-THROOP AVE       ,R199,38633.0
2020-01-25,EUCLID AVE-PITKIN AVE         ,R200,66384.0
2020-01-25,WOODHAVEN BLVD-QUEENS BLVD    ,R201,95984.0
2020-01-25,63RD DRIVE-REGO PARK          ,R202,82249.0
2020-01-25,23RD STREET-6TH AVENUE        ,R203,94477.0
2020-01-25,CHURCH AVE-MCDONALD AVE       ,R204,53396.0
2020-01-25,149TH ST-GRAND CONCOURSE      ,R205,72907.0
2020-01-25,125TH STREET-LENOX AVENUE     ,R206,78800.0
2020-01-25,135TH STREET-LENOX AVENUE     ,R207,78401.0
2020-01-25,103RD ST-ROOSEVELT AVE        ,R208,118728.0
2020-01-25,STERLING ST-NOSTRAND AVE      ,R209,32578.0
2020-01-25,BEVERLY RD-NOSTRAND AVE       ,R210,24595.0
2020-01-25,KINGS HIGHWAY-EAST 16TH ST    ,R211,91549.0
2020-01-25,59TH STREET-4TH AVENUE        ,R212,63354.0
2020-01-25,BAY RIDGE AVE-4TH AVENUE      ,R213,44609.0
2020-01-25,77TH STREET-4TH AVENUE        ,R214,32197.0
2020-01-25,86TH STREET-4TH AVENUE        ,R215,52865.0
2020-01-25,BAY RIDGE - 95TH STREET       ,R216,33217.0
2020-01-25,HOYT ST-SCHERMERHORN ST       ,R217,65327.0
2020-01-25,ELMHURST AVE-BROADWAY         ,R218,63354.0
2020-01-25,67TH AVENUE-QUEENS BLVD       ,R219,48697.0
2020-01-25,CARROLL ST-PRESIDENT ST       ,R220,71628.0
2020-01-25,167TH STREET-RIVER AVENUE     ,R221,47044.0
2020-01-25,177TH STREET-PARKCHESTER      ,R222,80336.0
2020-01-25,46TH ST-BLISS ST              ,R223,75248.0
2020-01-25,CLARK STREET-HENRY STREET     ,R224,31454.0
2020-01-25,HOYT STREET-HOYT STREET       ,R225,24077.0
2020-01-25,GUN HILL ROAD-SEYMOUR         ,R226,12276.0
2020-01-25,RECTOR STREET-CHURCH STREET   ,R227,34197.0
2020-01-25,AVENUE J-EAST 16TH STREET     ,R228,31265.0
2020-01-25,AVENUE M-EAST 16TH STREET     ,R229,31696.0
2020-01-25,NECK ROAD-EAST 16TH STREET    ,R230,25659.0
2020-01-25,UNION STREET-4TH AVENUE       ,R231,44716.0
2020-01-25,45TH STREET-4TH AVENUE        ,R232,44657.0
2020-01-25,53RD STREET-4TH AVENUE        ,R233,52979.0
2020-01-25,50TH STREET-NEW UTRECHT AVE   ,R234,18059.0
2020-01-25,BEDFORD AVE-NORTH 7TH ST      ,R235,145535.0
2020-01-25,DEKALB AVE-WYCKOFF AVE        ,R236,62434.0
2020-01-25,182ND STREET-183RD STREET     ,R237,28899.0
2020-01-25,STEINWAY ST-BROADWAY          ,R238,74372.0
2020-01-25,GREENPOINT AVE                ,R239,59801.0
2020-01-25,GRAND ST-CHRISTIE ST          ,R240,135454.0
2020-01-25,15TH ST-PROSPECT PARK WEST    ,R241,37362.0
2020-01-25,18TH AVE-MCDONALD AVE         ,R242,20530.0
2020-01-25,170TH STREET-JEROME AVENUE    ,R243,44072.0
2020-01-25,BURNSIDE AVE-JEROME AVE       ,R244,53188.0
2020-01-25,ST LAWRENCE AVE-WEST AVE      ,R245,25094.0
2020-01-25,PROSPECT AVENUE-4TH AVENUE    ,R246,34865.0
2020-01-25,55TH ST-NEW UTRECHT AVE       ,R247,11280.0
2020-01-25,1ST AVENUE-14TH STREET        ,R248,95529.0
2020-01-25,GRAHAM AVE-METROPOLITAN AVE   ,R249,52066.0
2020-01-25,GRAND ST-BUSHWICK AVE         ,R250,33418.0
2020-01-25,96TH ST-CENTRAL PARK WEST     ,R251,51060.0
2020-01-25,HIGH ST-CADMAN PLAZA WEST     ,R252,56729.0
2020-01-25,174TH-175TH ST-GRAND CONCOU   ,R253,28231.0
2020-01-25,GRAND AVE-QUEENS BOULEVARD    ,R254,89316.0
2020-01-25,VAN WYCK BLVD-MAIN STREET     ,R255,28549.0
2020-01-25,NASSAU AVE-MANHATTAN AVE      ,R256,60908.0
2020-01-25,EAST BROADWAY-MADISON ST      ,R257,78380.0
2020-01-25,4TH AVENUE-9TH STREET         ,R258,74080.0
2020-01-25,ROOSEVELT ISLAND              ,R259,40981.0
2020-01-25,181ST STREET-ST NICHOLAS AV   ,R260,47681.0
2020-01-25,40TH STREET-LOWERY STREET     ,R261,58647.0
2020-01-25,BEVERLEY ROAD -EAST 15TH ST   ,R262,20825.0
2020-01-25,AVENUE H-EAST 16TH STREET     ,R263,20885.0
2020-01-25,OCEAN PKWAY-BRIGHTON BCH AV   ,R264,17304.0
2020-01-25,MONTROSE AVENUE               ,R265,38940.0
2020-01-25,HALSEY STREET-WYCKOFF AVE     ,R266,42515.0
2020-01-25,46TH STREET-BROADWAY          ,R267,45463.0
2020-01-25,METROPOLITAN AVE-LORIMER ST   ,R268,83825.0
2020-01-25,BEDFORD AVENUE-NOSTRAND AVE   ,R269,49821.0
2020-01-25,SMITH STREET-9TH STREET       ,R270,24479.0
2020-01-25,AVENUE X-MCDONALD AVENUE      ,R271,13547.0
2020-01-25,28TH STREET-7TH AVENUE        ,R272,83935.0
2020-01-25,145TH STREET-BROADWAY         ,R273,41458.0
2020-01-25,191ST STREET-ST NICHOLAS AV   ,R274,36464.0
2020-01-25,183RD STREET-JEROME AVENUE    ,R275,32670.0
2020-01-25,JACKSON AVENUE-VERNON BLVD    ,R276,89790.0
2020-01-25,PRESIDENT ST-NOSTRAND AVE     ,R277,22203.0
2020-01-25,25TH STREET-4TH AVENUE        ,R278,17425.0
2020-01-25,JEFFERSON STREET-WYCKOFF AV   ,R279,42095.0
2020-01-25,190TH STREET-OVERLOOK TERR    ,R280,31396.0
2020-01-25,72ND STREET-CENTRAL PK WEST   ,R281,45846.0
2020-01-25,SPRING STREET-6TH AVENUE      ,R282,80633.0
2020-01-25,LAFAYETTE AVENUE-FULTON ST    ,R283,29859.0
2020-01-25,CLINTON AVENUE-FULTON ST      ,R284,42633.0
2020-01-25,MOTT AVENUE-BEACH 22ND ST     ,R285,21722.0
2020-01-25,MYRTLE AVENUE-MARCY AVENUE    ,R286,34867.0
2020-01-25,CLASSON AVENUE-LAFAYETTE AV   ,R287,33673.0
2020-01-25,7TH AVENUE-9TH STREET         ,R288,70856.0
2020-01-25,FT HAMILTON PKY-GREENWOOD     ,R289,34907.0
2020-01-25,HOUSTON STREET-VARICK ST      ,R290,82920.0
2020-01-25,33RD STREET-QUEENS BLVD       ,R291,54146.0
2020-01-25,BAYCHESTER AVE-TILLOTSON      ,R292,21532.0
2020-01-25,34TH STREET - PENN STATION    ,R293,265052.0
2020-01-25,MORGAN AVENUE-HARRISON PL     ,R294,40159.0
2020-01-25,WILSON AVENUE-MOFFAT STREET   ,R295,25623.0
2020-01-25,163RD ST & AMSTERDAM AVE      ,R296,28265.0
2020-01-25,FRANKLIN AVENUE-FULTON ST     ,R297,36328.0
2020-01-25,NORTHERN BLVD-BROADWAY        ,R298,32342.0
2020-01-25,BROADWAY - UNION AVENUE       ,R299,26863.0
